2.997924999999999549e-02 3.876939428033333858e+44
3.006221689255917165e-02 3.268436408601099209e+44
3.014541339410659049e-02 3.232279738035156473e+44
3.022884014007966996e-02 3.196023004705835068e+44
3.031249776767510479e-02 3.159665931691503289e+44
3.039638691585228730e-02 3.123208241304472327e+44
3.048050822533892104e-02 3.086649655088555646e+44
3.056486233863664123e-02 3.049989893816628756e+44
3.064944990002445302e-02 3.013228677489131801e+44
3.073427155556438667e-02 2.976365725331615068e+44
3.081932795310718398e-02 2.939400755792265488e+44
3.090461974229575387e-02 2.902333486540405655e+44
3.099014757457085878e-02 2.865163634464021908e+44
3.107591210317688785e-02 3.366835148633051394e+44
3.116191398316530206e-02 3.408680156227771003e+44
3.124815387140039355e-02 3.450640968929206122e+44
3.133463242656507608e-02 3.492717907225601511e+44
3.142135030916441002e-02 3.534911292491783689e+44
3.150830818153136509e-02 3.577221446991965212e+44
3.159550670783266291e-02 3.619648693882587777e+44
3.168294655407236093e-02 3.662193357214066033e+44
3.177062838809788931e-02 3.704855761933723778e+44
3.185855287960493581e-02 3.747636233888172782e+44
3.194672070014231702e-02 3.790535099825680129e+44
3.203513252311809140e-02 3.122363341210853932e+44
3.212378902380321616e-02 3.090489921163276393e+44
3.221269087933741060e-02 3.058528292150708451e+44
3.230183876873517212e-02 3.026478210056654125e+44
3.239123337288935672e-02 2.994339430089317773e+44
3.248087537457717416e-02 2.962111706779448297e+44
3.257076545846621790e-02 2.929794793978171856e+44
3.266090431111805942e-02 2.897388444855700051e+44
3.275129262099431976e-02 2.864892411899145206e+44
3.284193107846272719e-02 2.832306446910344766e+44
3.293282037580080868e-02 2.799630301004532640e+44
3.302396120720191980e-02 2.821896508629132623e+44
3.311535426878138566e-02 2.829941759100312051e+44
3.320700025858022014e-02 2.838009274619197454e+44
3.329889987657126682e-02 2.846099116803780108e+44
3.339105382466529826e-02 2.854211347442644178e+44
3.348346280671483932e-02 2.862346028495307007e+44
3.357612752852055099e-02 2.870503222092776087e+44
3.366904869783611531e-02 2.878682990537983230e+44
3.376222702437473022e-02 2.886885396306354615e+44
3.385566321981290511e-02 2.895110502046143944e+44
3.394935799779692787e-02 2.903358370579004070e+44
3.404331207394786091e-02 2.431262048836391360e+44
3.413752616586802208e-02 2.510921876882232645e+44
3.423200099314487738e-02 2.590802161690501397e+44
3.432673727735729985e-02 2.670903513370022254e+44
3.442173574208198805e-02 2.751226543718820531e+44
3.451699711289725470e-02 2.831771866227325019e+44
3.461252211738944512e-02 2.912540096083794715e+44
3.470831148515933495e-02 2.993531850179727339e+44
3.480436594782599508e-02 3.074747747113128675e+44
3.490068623903324480e-02 3.156188407193969023e+44
3.499727309445608420e-02 3.237854452449619831e+44
3.509412725180464238e-02 2.779618758810372758e+44
3.519124945083063061e-02 2.776048229992319519e+44
3.528864043333387185e-02 2.772467819816956126e+44
3.538630094316622815e-02 2.768877500937861089e+44
3.548423172623845628e-02 2.765277245932923081e+44
3.558243353052531477e-02 2.761667027304150006e+44
3.568090710607244032e-02 2.758046817477417446e+44
3.577965320500030300e-02 2.754416588802324067e+44
3.587867258151118677e-02 2.750776313551933735e+44
3.597796599189427569e-02 2.747125963922589726e+44
3.607753419453266913e-02 1.977108100665763306e+44
3.617737794990739247e-02 2.026801186653214404e+44
3.627749802060407924e-02 2.076631797125821624e+44
3.637789517131969491e-02 2.126600312679766689e+44
3.647857016886658921e-02 2.176707114964076152e+44
3.657952378217924766e-02 2.226952586683981460e+44
3.668075678232107784e-02 2.277337111604296452e+44
3.678226994248846166e-02 2.327861074551434906e+44
3.688406403801759714e-02 2.378524861416814969e+44
3.698613984639131935e-02 2.429328859160254089e+44
3.708849814724321514e-02 2.468361730519390621e+44
3.719113972236447879e-02 2.414442723493290816e+44
3.729406535571083703e-02 2.360374496841356568e+44
3.739727583340663603e-02 2.306156637601840556e+44
3.750077194375216194e-02 2.251788731669945802e+44
3.760455447722895611e-02 2.197270363795031692e+44
3.770862422650713558e-02 2.142601117576769819e+44
3.781298198644958419e-02 2.087780575462941446e+44
3.791762855411928007e-02 2.032808318745588997e+44
3.802256472878472182e-02 2.970750095935513144e+44
3.812779131192730458e-02 2.907780467561464783e+44
3.823330910724557358e-02 2.844636572173005405e+44
3.833911892066228788e-02 2.781317927490323409e+44
3.844522156033152588e-02 2.717824049898343676e+44
3.855161783664296654e-02 2.654154454444162951e+44
3.865830856222901568e-02 2.590308654832787372e+44
3.876529455197198076e-02 2.526286163422839095e+44
3.887257662300838690e-02 2.462086491223971078e+44
3.898015559473615860e-02 2.397709147892572516e+44
3.908803228882184316e-02 2.164977417506488431e+44
3.919620752920498219e-02 2.214278652747856531e+44
3.930468214210533495e-02 2.263716328036352419e+44
3.941345695603018506e-02 2.313290820967000569e+44
3.952253280177871197e-02 2.363002510179364002e+44
3.963191051244965152e-02 2.412851775361036665e+44
3.974159092344697192e-02 2.462838997250230231e+44
3.985157487248759678e-02 2.512964557639293414e+44
3.996186319960583905e-02 2.563228839376733474e+44
4.007245674716110317e-02 2.783905379643012346e+44
4.018335635984366522e-02 2.705434214723722317e+44
4.029456288468248604e-02 2.626745882639940450e+44
4.040607717104963137e-02 2.547839782386723271e+44
4.051790007066780747e-02 2.468715311295843352e+44
4.063003243761782735e-02 2.389371865030507958e+44
4.074247512834316270e-02 2.309808837582136047e+44
4.085522900165747262e-02 2.230025621265031364e+44
4.096829491875216694e-02 2.150021606711032559e+44
4.108167374320096515e-02 1.966407922579414536e+44
4.119536634096752220e-02 1.988677417500325281e+44
4.130937358041302659e-02 2.011008542742020925e+44
4.142369633230084947e-02 2.033401468864950226e+44
4.153833546980414265e-02 2.055856366901576391e+44
4.165329186851358251e-02 2.078373408357894305e+44
4.176856640644201896e-02 2.100952765214342047e+44
