PhotVfkyS 1 1 200 1 4.2980e-01 100
PhotVfky 1.3600e+01 6.3463e-18
PhotVfky 1.4764e+01 5.0857e-18
PhotVfky 1.6027e+01 4.0688e-18
PhotVfky 1.7398e+01 3.2499e-18
PhotVfky 1.8887e+01 2.5917e-18
PhotVfky 2.0503e+01 2.0635e-18
PhotVfky 2.2257e+01 1.6405e-18
PhotVfky 2.4161e+01 1.3023e-18
PhotVfky 2.6229e+01 1.0322e-18
PhotVfky 2.8473e+01 8.1699e-19
PhotVfky 3.0909e+01 6.4572e-19
PhotVfky 3.3553e+01 5.0964e-19
PhotVfky 3.6424e+01 4.0169e-19
PhotVfky 3.9541e+01 3.1618e-19
PhotVfky 4.2924e+01 2.4855e-19
PhotVfky 4.6597e+01 1.9513e-19
PhotVfky 5.0583e+01 1.5300e-19
PhotVfky 5.4911e+01 1.1981e-19
PhotVfky 5.9610e+01 9.3710e-20
PhotVfky 6.4710e+01 7.3207e-20
PhotVfky 7.0247e+01 5.7123e-20
PhotVfky 7.6257e+01 4.4521e-20
PhotVfky 8.2782e+01 3.4660e-20
PhotVfky 8.9865e+01 2.6954e-20
PhotVfky 9.7553e+01 2.0938e-20
PhotVfky 1.0590e+02 1.6248e-20
PhotVfky 1.1496e+02 1.2595e-20
PhotVfky 1.2480e+02 9.7539e-21
PhotVfky 1.3548e+02 7.5461e-21
PhotVfky 1.4707e+02 5.8324e-21
PhotVfky 1.5965e+02 4.5036e-21
PhotVfky 1.7331e+02 3.4744e-21
PhotVfky 1.8814e+02 2.6780e-21
PhotVfky 2.0424e+02 2.0623e-21
PhotVfky 2.2171e+02 1.5868e-21
PhotVfky 2.4068e+02 1.2200e-21
PhotVfky 2.6127e+02 9.3717e-22
PhotVfky 2.8363e+02 7.1935e-22
PhotVfky 3.0790e+02 5.5174e-22
PhotVfky 3.3424e+02 4.2287e-22
PhotVfky 3.6284e+02 3.2386e-22
PhotVfky 3.9388e+02 2.4786e-22
PhotVfky 4.2758e+02 1.8957e-22
PhotVfky 4.6417e+02 1.4489e-22
PhotVfky 5.0388e+02 1.1066e-22
PhotVfky 5.4699e+02 8.4474e-23
PhotVfky 5.9380e+02 6.4443e-23
